lat,lon,i,j,UTM_E,UTM_N,depth
46.1479521875712,-72.9755706332821,111,95,656336.657941956,5112478.32235099,-2.086
46.1479063037674,-72.9729824429601,111,96,656536.657941959,5112478.322351,-1.946
46.1478603613991,-72.9703942589344,111,97,656736.657941959,5112478.32235102,-2.216
46.1478143604665,-72.9678060812129,111,98,656936.657941957,5112478.32235103,-2.358
46.1477683009701,-72.9652179098037,111,99,657136.65794196,5112478.32235104,-2.631
46.1477221829103,-72.9626297447147,111,100,657336.65794196,5112478.32235106,-3.116
46.1476760062874,-72.960041585954,111,101,657536.657941961,5112478.32235107,-2.695
46.1476297711017,-72.9574534335297,111,102,657736.657941959,5112478.32235109,-1.824
46.1475834773537,-72.9548652874496,111,103,657936.657941961,5112478.3223511,-3.341
46.1475371250437,-72.9522771477218,111,104,658136.657941959,5112478.32235112,-12.528
46.1474907141722,-72.9496890143544,111,105,658336.657941964,5112478.32235113,-16.648
46.1474442447394,-72.9471008873553,111,106,658536.657941962,5112478.32235114,-15.338
46.1473977167457,-72.9445127667326,111,107,658736.657941962,5112478.32235116,-1.908
46.1473511301916,-72.9419246524943,111,108,658936.657941965,5112478.32235117,-0.987
46.1473044850774,-72.9393365446482,111,109,659136.657941966,5112478.32235119,-1.426
46.1472577814034,-72.9367484432026,111,110,659336.657941966,5112478.3223512,-2.335
46.1472110191701,-72.9341603481654,111,111,659536.657941963,5112478.32235122,-4.233
46.1471641983778,-72.9315722595446,111,112,659736.657941966,5112478.32235123,-4.516
46.147117319027,-72.9289841773482,111,113,659936.657941966,5112478.32235125,-2.554
46.1470703811179,-72.9263961015842,111,114,660136.657941966,5112478.32235126,-1.366
46.147023384651,-72.9238080322607,111,115,660336.657941966,5112478.32235128,-1.197
46.1469763296266,-72.9212199693856,111,116,660536.657941967,5112478.32235129,-1.152
46.1469292160451,-72.918631912967,111,117,660736.65794197,5112478.3223513,-1.157
46.1468820439069,-72.9160438630128,111,118,660936.657941969,5112478.32235132,-1.813
46.1468348132124,-72.9134558195311,111,119,661136.65794197,5112478.32235134,-4.001
46.146787523962,-72.9108677825299,111,120,661336.65794197,5112478.32235135,-4.188
46.146740176156,-72.9082797520172,111,121,661536.65794197,5112478.32235136,-2.682
46.1466927697948,-72.905691728001,111,122,661736.657941972,5112478.32235138,-1.512
46.1466453048788,-72.9031037104892,111,123,661936.657941974,5112478.32235139,-1.321
46.1465977814084,-72.9005156994901,111,124,662136.657941974,5112478.32235141,-1.239
46.1465501993839,-72.8979276950114,111,125,662336.657941976,5112478.32235142,-1.359
46.1465025588058,-72.8953396970613,111,126,662536.657941974,5112478.32235143,-1.456
46.1464548596745,-72.8927517056477,111,127,662736.657941974,5112478.32235145,-1.446
46.1464071019902,-72.8901637207786,111,128,662936.657941977,5112478.32235146,-1.577
46.1463592857535,-72.8875757424622,111,129,663136.657941976,5112478.32235148,-1.726
46.1463114109646,-72.8849877707063,111,130,663336.657941978,5112478.32235149,-1.947
46.146263477624,-72.8823998055189,111,131,663536.657941975,5112478.32235151,-2.056
46.1462154857321,-72.8798118469082,111,132,663736.657941977,5112478.32235152,-2.102
46.1461674352892,-72.8772238948821,111,133,663936.657941978,5112478.32235154,-2.257
46.1461193262957,-72.8746359494485,111,134,664136.657941978,5112478.32235155,-2.354
46.1460711587521,-72.8720480106156,111,135,664336.657941979,5112478.32235156,-2.464
46.1460229326587,-72.8694600783912,111,136,664536.657941979,5112478.32235158,-2.278
46.1459746480158,-72.8668721527835,111,137,664736.657941983,5112478.32235159,-2.012
46.145926304824,-72.8642842338005,111,138,664936.65794198,5112478.32235161,-1.929
46.1458779030835,-72.86169632145,111,139,665136.657941984,5112478.32235162,-1.864
46.1458294427947,-72.8591084157402,111,140,665336.657941984,5112478.32235164,-1.859
46.1457809239581,-72.8565205166791,111,141,665536.657941986,5112478.32235165,-1.821
46.1457323465741,-72.8539326242746,111,142,665736.657941986,5112478.32235167,-1.781
46.145683710643,-72.8513447385347,111,143,665936.657941986,5112478.32235168,-1.727
46.1456350161652,-72.8487568594676,111,144,666136.657941987,5112478.3223517,-1.666
46.1455862631411,-72.8461689870811,111,145,666336.657941987,5112478.32235171,-1.697
46.1455374515712,-72.8435811213833,111,146,666536.657941987,5112478.32235172,-1.634
46.1454885814557,-72.8409932623822,111,147,666736.657941988,5112478.32235174,-1.551
46.1454396527952,-72.8384054100857,111,148,666936.657941988,5112478.32235175,-1.476
46.1453906655899,-72.835817564502,111,149,667136.657941987,5112478.32235177,-1.385
46.1453416198403,-72.833229725639,111,150,667336.657941991,5112478.32235178,-1.26
46.1452925155468,-72.8306418935046,111,151,667536.65794199,5112478.3223518,-1.067
46.1452433527098,-72.828054068107,111,152,667736.657941992,5112478.32235181,-0.725
46.1451941313296,-72.8254662494541,111,153,667936.65794199,5112478.32235182,-0.496
46.1451448514067,-72.822878437554,111,154,668136.657941991,5112478.32235184,-0.444
46.1450955129415,-72.8202906324145,111,155,668336.657941994,5112478.32235186,-0.577
46.1450461159343,-72.8177028340438,111,156,668536.657941994,5112478.32235187,-0.6
46.1449966603856,-72.8151150424498,111,157,668736.657941995,5112478.32235188,-0.601
46.1449471462957,-72.8125272576406,111,158,668936.657941995,5112478.3223519,-0.582
46.1448975736651,-72.8099394796241,111,159,669136.657941994,5112478.32235191,-0.545
46.1448479424941,-72.8073517084084,111,160,669336.657941995,5112478.32235193,-0.613
46.1447982527832,-72.8047639440014,111,161,669536.657941997,5112478.32235194,-0.537
46.1447485045328,-72.8021761864112,111,162,669736.657941999,5112478.32235196,-0.375
46.1446986977432,-72.7995884356457,111,163,669936.657941997,5112478.32235197,-0.399
46.1446488324148,-72.797000691713,111,164,670136.657941996,5112478.32235199,-0.281
46.1445989085481,-72.7944129546211,111,165,670336.657941998,5112478.322352,-0.262
46.1445489261435,-72.7918252243779,111,166,670536.657941999,5112478.32235201,-0.108
46.1444988852013,-72.7892375009915,111,167,670736.657942001,5112478.32235203,-0.358
46.144448785722,-72.7866497844699,111,168,670936.657942,5112478.32235204,-0.164
46.144398627706,-72.7840620748211,111,169,671136.657942003,5112478.32235206,-0.09
46.1443484111536,-72.781474372053,111,170,671336.657942001,5112478.32235207,-0.058
46.1480274044952,-73.0843426398777,112,53,647936.65794195,5112278.32235038,-0.808
46.147983983442,-73.0817542765824,112,54,648136.657941949,5112278.32235039,-1.446
46.1479405038127,-73.0791659192459,112,55,648336.657941951,5112278.32235041,-1.759
46.1478969656078,-73.0765775678763,112,56,648536.657941949,5112278.32235042,-1.91
46.1478533688275,-73.0739892224817,112,57,648736.65794195,5112278.32235043,-1.857
46.1478097134723,-73.0714008830701,112,58,648936.657941952,5112278.32235045,-1.864
46.1477659995424,-73.0688125496495,112,59,649136.657941953,5112278.32235046,-2.366
46.1477222270382,-73.0662242222278,112,60,649336.657941954,5112278.32235048,-2.814
46.1476783959602,-73.0636359008131,112,61,649536.657941951,5112278.32235049,-0.908
46.1472368636914,-73.0377530188156,112,71,651536.657941957,5112278.32235064,-0.535
46.1471923883235,-73.0351647640071,112,72,651736.657941958,5112278.32235065,-2.087
46.147147854386,-73.0325765153018,112,73,651936.657941959,5112278.32235066,-4.039
46.1471032618792,-73.0299882727076,112,74,652136.657941959,5112278.32235068,-4.707
46.1470586108035,-73.0274000362327,112,75,652336.657941963,5112278.32235069,-5.314
46.1470139011591,-73.024811805885,112,76,652536.657941959,5112278.32235071,-6.306
46.1469691329466,-73.0222235816726,112,77,652736.657941961,5112278.32235072,-5.552
46.1469243061662,-73.0196353636034,112,78,652936.657941959,5112278.32235074,-3.607
46.1468794208183,-73.0170471516854,112,79,653136.65794196,5112278.32235075,-1.817
46.1468344769032,-73.0144589459268,112,80,653336.657941961,5112278.32235077,-1.1
46.1466992937589,-73.0066943656868,112,83,653936.657941966,5112278.32235081,-0.052
46.1466541155789,-73.0041061846454,112,84,654136.657941966,5112278.32235082,-0.091
46.1466088788336,-73.0015180098034,112,85,654336.657941966,5112278.32235084,-0.102
46.1465635835234,-72.9989298411687,112,86,654536.657941966,5112278.32235085,-0.038
46.1465182296485,-72.9963416787495,112,87,654736.657941967,5112278.32235087,-0.106
46.1464728172094,-72.9937535225536,112,88,654936.657941967,5112278.32235088,-0.244
46.1464273462065,-72.9911653725891,112,89,655136.657941966,5112278.3223509,-0.862
46.1463818166401,-72.988577228864,112,90,655336.657941968,5112278.32235091,-1.85
46.1463362285105,-72.9859890913863,112,91,655536.65794197,5112278.32235093,-2.254
46.1462905818182,-72.9834009601641,112,92,655736.65794197,5112278.32235094,-2.332
46.1462448765634,-72.9808128352054,112,93,655936.657941969,5112278.32235095,-2.107
46.1461991127467,-72.978224716518,112,94,656136.65794197,5112278.32235097,-1.908
46.1461532903683,-72.9756366041102,112,95,656336.657941973,5112278.32235099,-1.896
46.1461074094286,-72.9730484979898,112,96,656536.657941973,5112278.322351,-1.889
46.1460614699279,-72.970460398165,112,97,656736.657941972,5112278.32235101,-2.422
46.1460154718668,-72.9678723046436,112,98,656936.65794197,5112278.32235103,-2.457
46.1459694152454,-72.9652842174337,112,99,657136.657941974,5112278.32235104,-2.742
46.1459233000642,-72.9626961365434,112,100,657336.657941974,5112278.32235106,-2.752
46.1458771263236,-72.9601080619806,112,101,657536.657941975,5112278.32235107,-1.939
46.145830894024,-72.9575199937534,112,102,657736.657941974,5112278.32235109,-1.929
46.1457846031656,-72.9549319318697,112,103,657936.657941974,5112278.3223511,-3.715
46.1457382537489,-72.9523438763376,112,104,658136.657941976,5112278.32235111,-14.468
46.1456918457743,-72.949755827165,112,105,658336.657941978,5112278.32235113,-16.178
46.145645379242,-72.9471677843601,112,106,658536.657941976,5112278.32235114,-12.158
46.1455988541526,-72.9445797479307,112,107,658736.657941978,5112278.32235116,-1.94
46.1455522705064,-72.941991717885,112,108,658936.65794198,5112278.32235117,-1.318
46.1455056283037,-72.9394036942309,112,109,659136.65794198,5112278.32235119,-2.329
46.1454589275449,-72.9368156769764,112,110,659336.657941981,5112278.3223512,-4.257
46.1454121682305,-72.9342276661295,112,111,659536.657941981,5112278.32235122,-4.831
46.1453653503607,-72.9316396616983,112,112,659736.657941982,5112278.32235123,-3.046
46.145318473936,-72.9290516636908,112,113,659936.657941982,5112278.32235125,-1.372
46.1452715389567,-72.9264636721149,112,114,660136.65794198,5112278.32235126,-1.204
46.1452245454232,-72.9238756869786,112,115,660336.657941981,5112278.32235127,-1.259
46.1451774933359,-72.9212877082901,112,116,660536.657941984,5112278.32235129,-1.209
46.1451303826951,-72.9186997360573,112,117,660736.657941984,5112278.3223513,-1.674
46.1450832135013,-72.9161117702881,112,118,660936.657941985,5112278.32235132,-3.941
46.1450359857549,-72.9135238109907,112,119,661136.657941983,5112278.32235133,-4.034
46.1449886994561,-72.910935858173,112,120,661336.657941984,5112278.32235134,-2.341
46.1449413546055,-72.908347911843,112,121,661536.657941986,5112278.32235136,-1.294
46.1448939512033,-72.9057599720087,112,122,661736.657941985,5112278.32235138,-1.255
46.1448464892499,-72.9031720386782,112,123,661936.657941988,5112278.32235139,-1.326
46.1447989687458,-72.9005841118594,112,124,662136.657941987,5112278.3223514,-1.299
46.1447513896913,-72.8979961915604,112,125,662336.657941988,5112278.32235142,-1.385
46.1447037520868,-72.8954082777892,112,126,662536.657941989,5112278.32235143,-1.592
46.1446560559326,-72.8928203705537,112,127,662736.657941991,5112278.32235145,-1.718
46.1446083012293,-72.890232469862,112,128,662936.657941991,5112278.32235146,-1.847
46.1445604879771,-72.8876445757221,112,129,663136.657941991,5112278.32235148,-2.021
46.1445126161764,-72.885056688142,112,130,663336.657941992,5112278.32235149,-2.201
46.1444646858276,-72.8824688071297,112,131,663536.657941992,5112278.3223515,-2.224
46.1444166969312,-72.8798809326932,112,132,663736.657941991,5112278.32235152,-2.012
46.1443686494874,-72.8772930648405,112,133,663936.657941992,5112278.32235153,-2.036
46.1443205434967,-72.8747052035796,112,134,664136.657941995,5112278.32235155,-2.239
46.1442723789595,-72.8721173489186,112,135,664336.657941994,5112278.32235156,-2.344
46.1442241558761,-72.8695295008654,112,136,664536.657941994,5112278.32235158,-2.061
46.144175874247,-72.866941659428,112,137,664736.657941997,5112278.32235159,-1.891
46.1441275340725,-72.8643538246145,112,138,664936.657941996,5112278.32235161,-1.806
46.1440791353531,-72.8617659964328,112,139,665136.657941995,5112278.32235162,-1.755
46.144030678089,-72.859178174891,112,140,665336.657941997,5112278.32235163,-1.742
46.1439821622808,-72.8565903599971,112,141,665536.657941999,5112278.32235165,-1.72
46.1439335879287,-72.854002551759,112,142,665736.657941998,5112278.32235166,-1.68
46.1438849550332,-72.8514147501848,112,143,665936.657941998,5112278.32235168,-1.609
46.1438362635947,-72.8488269552825,112,144,666136.657941998,5112278.32235169,-1.482
46.1437875136135,-72.84623916706,112,145,666336.657941999,5112278.32235171,-1.501
46.1437387050902,-72.8436513855255,112,146,666536.657942001,5112278.32235172,-1.487
46.1436898380249,-72.8410636106868,112,147,666736.657942003,5112278.32235174,-1.419
46.1436409124182,-72.8384758425521,112,148,666936.657942,5112278.32235175,-1.361
46.1435919282705,-72.8358880811292,112,149,667136.657942004,5112278.32235176,-1.273
46.1435428855821,-72.8333003264263,112,150,667336.657942005,5112278.32235178,-0.907
46.1434937843534,-72.8307125784512,112,151,667536.657942003,5112278.32235179,-0.587
46.1434446245848,-72.8281248372121,112,152,667736.657942005,5112278.32235181,-0.437
46.1433954062767,-72.8255371027169,112,153,667936.657942005,5112278.32235182,-0.238
46.1433461294296,-72.8229493749737,112,154,668136.657942009,5112278.32235184,-0.146
46.1432967940437,-72.8203616539903,112,155,668336.657942008,5112278.32235185,-0.272
46.1432474001196,-72.8177739397749,112,156,668536.65794201,5112278.32235187,-0.494
46.1431979476576,-72.8151862323355,112,157,668736.657942009,5112278.32235188,-0.506
46.1431484366581,-72.8125985316799,112,158,668936.657942008,5112278.3223519,-0.487
46.1430988671215,-72.8100108378163,112,159,669136.657942008,5112278.32235191,-0.458
46.1430492390482,-72.8074231507527,112,160,669336.65794201,5112278.32235192,-0.481
46.1429995524386,-72.804835470497,112,161,669536.657942011,5112278.32235194,-0.29
46.142949807293,-72.8022477970573,112,162,669736.657942011,5112278.32235195,-0.175
46.142900003612,-72.7996601304415,112,163,669936.657942012,5112278.32235197,-0.008
46.1428002206451,-72.7944848177138,112,165,670336.657942013,5112278.322352,-0.088
46.1463150506309,-73.0895816436133,113,51,647536.657941962,5112078.32235035,-0.868
46.146271749434,-73.0869933526495,113,52,647736.657941961,5112078.32235036,-1.876
46.146228389664,-73.0844050676279,113,53,647936.657941963,5112078.32235038,-2.024
46.1461849713214,-73.0818167885565,113,54,648136.657941963,5112078.32235039,-1.949
46.1461414944063,-73.0792285154433,113,55,648336.657941965,5112078.32235041,-1.37
46.1460979589192,-73.0766402482963,113,56,648536.657941965,5112078.32235042,-0.833
46.1460543648604,-73.0740519871236,113,57,648736.657941964,5112078.32235043,-0.991
46.1460107122303,-73.0714637319331,113,58,648936.657941964,5112078.32235045,-1.462
46.1459670010292,-73.0688754827329,113,59,649136.657941968,5112078.32235046,-0.438
46.1455266676923,-73.0429933219592,113,69,651136.657941972,5112078.32235061,-1.038
46.1454823122338,-73.0404051391809,113,70,651336.657941971,5112078.32235062,-1.126
46.1454378982086,-73.0378169624891,113,71,651536.657941973,5112078.32235064,-1.569
46.145393425617,-73.0352287918917,113,72,651736.657941971,5112078.32235065,-2.289
46.1453488944594,-73.0326406273968,113,73,651936.657941974,5112078.32235067,-1.957
46.1453043047362,-73.0300524690124,113,74,652136.657941974,5112078.32235068,-1.926
46.1452596564476,-73.0274643167465,113,75,652336.657941976,5112078.3223507,-3.901
46.1452149495942,-73.0248761706071,113,76,652536.657941977,5112078.32235071,-3.035
46.1451701841761,-73.0222880306022,113,77,652736.657941976,5112078.32235072,-1.406
46.1451253601939,-73.0196998967398,113,78,652936.657941977,5112078.32235074,-0.69
46.1450804776478,-73.017111769028,113,79,653136.657941976,5112078.32235075,-0.248
46.1449454786301,-73.009347422876,113,82,653736.657941977,5112078.3223508,-0.065
46.1449003618322,-73.0067593198465,113,83,653936.657941978,5112078.32235081,-0.08
46.1448551864724,-73.0041712230076,113,84,654136.657941981,5112078.32235083,-0.113
46.1448099525508,-73.0015831323673,113,85,654336.65794198,5112078.32235084,-0.088
46.1447646600679,-72.9989950479336,113,86,654536.65794198,5112078.32235085,-0.048
46.1447193090241,-72.9964069697146,113,87,654736.657941979,5112078.32235087,-0.095
46.1446738994197,-72.9938188977182,113,88,654936.657941983,5112078.32235088,-0.279
46.1446284312551,-72.9912308319525,113,89,655136.657941981,5112078.3223509,-1.051
46.1445829045307,-72.9886427724255,113,90,655336.657941981,5112078.32235091,-2.032
46.1445373192467,-72.9860547191451,113,91,655536.657941985,5112078.32235093,-2.143
46.1444916754037,-72.9834666721195,113,92,655736.657941986,5112078.32235094,-1.692
46.1444459730019,-72.9808786313565,113,93,655936.657941983,5112078.32235096,-1.597
46.1444002120417,-72.9782905968643,113,94,656136.657941984,5112078.32235097,-1.72
46.1443543925236,-72.9757025686508,113,95,656336.657941985,5112078.32235098,-1.748
46.1443085144478,-72.973114546724,113,96,656536.657941985,5112078.322351,-2.024
46.1442625778147,-72.970526531092,113,97,656736.657941985,5112078.32235101,-2.874
46.1442165826247,-72.9679385217628,113,98,656936.657941986,5112078.32235103,-2.731
46.1441705288782,-72.9653505187443,113,99,657136.65794199,5112078.32235104,-2.625
46.1441244165755,-72.9627625220446,113,100,657336.657941987,5112078.32235106,-2.126
46.144078245717,-72.9601745316717,113,101,657536.65794199,5112078.32235107,-1.613
46.1440320163032,-72.9575865476336,113,102,657736.657941989,5112078.32235109,-2.021
46.1439857283343,-72.9549985699383,113,103,657936.65794199,5112078.3223511,-4.166
46.1439393818107,-72.9524105985938,113,104,658136.657941989,5112078.32235111,-14.738
46.1438929767328,-72.9498226336081,113,105,658336.65794199,5112078.32235113,-16.008
46.143846513101,-72.9472346749893,113,106,658536.657941992,5112078.32235114,-9.818
46.1437999909156,-72.9446467227453,113,107,658736.65794199,5112078.32235116,-2.11
46.143753410177,-72.9420587768842,113,108,658936.657941993,5112078.32235117,-1.924
46.1437067708857,-72.9394708374139,113,109,659136.657941991,5112078.32235119,-4.099
46.1436600730419,-72.9368829043425,113,110,659336.657941993,5112078.3223512,-5.033
46.1436133166461,-72.934294977678,113,111,659536.657941993,5112078.32235122,-3.937
46.1435665016986,-72.9317070574284,113,112,659736.657941996,5112078.32235123,-1.377
46.1435196281998,-72.9291191436016,113,113,659936.657941996,5112078.32235124,-0.924
46.1434726961501,-72.9265312362058,113,114,660136.657941994,5112078.32235126,-0.99
46.1434257055499,-72.9239433352489,113,115,660336.657941995,5112078.32235127,-1.09
46.1433786563995,-72.9213554407389,113,116,660536.657941998,5112078.32235129,-1.822
46.1433315486993,-72.9187675526839,113,117,660736.657941999,5112078.3223513,-4.271
46.1432843824497,-72.9161796710917,113,118,660936.657942,5112078.32235132,-3.596
46.1432371576511,-72.9135917959706,113,119,661136.657941998,5112078.32235133,-1.791
46.1431898743038,-72.9110039273283,113,120,661336.657941999,5112078.32235135,-1.148
46.1431425324083,-72.9084160651731,113,121,661536.657942,5112078.32235136,-1.45
46.1430951319649,-72.9058282095127,113,122,661736.657942002,5112078.32235137,-1.52
46.143047672974,-72.9032403603554,113,123,661936.657942,5112078.32235139,-1.458
46.143000155436,-72.9006525177091,113,124,662136.657942001,5112078.3223514,-1.448
46.1429525793512,-72.8980646815817,113,125,662336.657942005,5112078.32235142,-1.561
46.1429049447201,-72.8954768519813,113,126,662536.657942003,5112078.32235143,-1.424
46.142857251543,-72.892889028916,113,127,662736.657942005,5112078.32235145,-1.612
46.1428094998203,-72.8903012123936,113,128,662936.657942005,5112078.32235146,-1.828
46.1427616895525,-72.8877134024223,113,129,663136.657942004,5112078.32235148,-1.947
46.1427138207398,-72.88512559901,113,130,663336.657942007,5112078.32235149,-2.139
46.1426658933827,-72.8825378021646,113,131,663536.657942004,5112078.3223515,-2.226
46.1426179074815,-72.8799500118944,113,132,663736.657942007,5112078.32235152,-2.036
46.1425698630367,-72.8773622282071,113,133,663936.657942007,5112078.32235153,-1.834
46.1425217600486,-72.8747744511109,113,134,664136.657942008,5112078.32235155,-1.945
46.1424735985176,-72.8721866806138,113,135,664336.657942007,5112078.32235156,-2.189
46.1424253784441,-72.8695989167237,113,136,664536.657942011,5112078.32235158,-1.92
46.1423770998285,-72.8670111594487,113,137,664736.657942011,5112078.32235159,-1.8
46.1423287626712,-72.8644234087967,113,138,664936.65794201,5112078.32235161,-1.731
46.1422803669726,-72.8618356647758,113,139,665136.657942012,5112078.32235162,-1.689
46.142231912733,-72.859247927394,113,140,665336.65794201,5112078.32235164,-1.654
46.1421833999529,-72.8566601966592,113,141,665536.657942011,5112078.32235165,-1.619
46.1421348286326,-72.8540724725795,113,142,665736.657942011,5112078.32235166,-1.582
46.1420861987725,-72.8514847551629,113,143,665936.657942015,5112078.32235168,-1.508
46.1420375103731,-72.8488970444175,113,144,666136.657942017,5112078.32235169,-1.412
46.1419887634347,-72.8463093403511,113,145,666336.657942017,5112078.32235171,-1.384
46.1419399579577,-72.8437216429718,113,146,666536.657942017,5112078.32235172,-1.342
46.1418910939425,-72.8411339522876,113,147,666736.657942017,5112078.32235174,-1.302
46.1418421713894,-72.8385462683065,113,148,666936.657942016,5112078.32235175,-1.072
46.141793190299,-72.8359585910365,113,149,667136.657942018,5112078.32235176,-0.646
46.1417441506715,-72.8333709204857,113,150,667336.657942019,5112078.32235178,-0.539
46.1416950525075,-72.8307832566619,113,151,667536.657942019,5112078.32235179,-0.442
46.1416458958071,-72.8281955995733,113,152,667736.65794202,5112078.32235181,-0.297
46.141596680571,-72.8256079492278,113,153,667936.657942021,5112078.32235182,-0.175
46.1415474067994,-72.8230203056334,113,154,668136.657942022,5112078.32235184,-0.142
46.1414980744928,-72.8204326687982,113,155,668336.657942021,5112078.32235185,-0.168
46.1414486836515,-72.8178450387301,113,156,668536.657942023,5112078.32235187,-0.353
46.141399234276,-72.8152574154371,113,157,668736.657942023,5112078.32235188,-0.397
46.1413497263666,-72.8126697989273,113,158,668936.657942025,5112078.3223519,-0.459
46.1413001599238,-72.8100821892086,113,159,669136.657942024,5112078.32235191,-0.411
46.141250534948,-72.8074945862891,113,160,669336.657942023,5112078.32235192,-0.364
46.1412008514394,-72.8049069901767,113,161,669536.657942028,5112078.32235194,-0.178
46.1411511093987,-72.8023194008794,113,162,669736.657942026,5112078.32235195,-0.028
46.1446024510338,-73.0948203282643,114,49,647136.657941976,5111878.32235032,-1.033
46.1445592696798,-73.092232109659,114,50,647336.657941978,5111878.32235033,-2.426
46.1445160297558,-73.0896438969791,114,51,647536.657941976,5111878.32235035,-2.319
46.144472731262,-73.0870556902327,114,52,647736.657941976,5111878.32235036,-2.101
46.1444293741987,-73.0844674894278,114,53,647936.657941976,5111878.32235038,-1.47
46.1443859585664,-73.0818792945724,114,54,648136.657941977,5111878.32235039,-0.884
46.1443424843653,-73.0792911056745,114,55,648336.657941979,5111878.32235041,-0.344
46.1442989515959,-73.0767029227421,114,56,648536.657941978,5111878.32235042,-0.907
46.1442553602584,-73.0741147457832,114,57,648736.657941981,5111878.32235044,-0.568
46.1437719901572,-73.045645195781,114,68,650936.657941986,5111878.3223506,-0.46
46.1437276960309,-73.0430570911297,114,69,651136.657941984,5111878.32235061,-1.076
46.1436833433412,-73.040468992556,114,70,651336.657941987,5111878.32235062,-2.409
46.1436389320884,-73.0378809000681,114,71,651536.657941988,5111878.32235064,-2.846
46.1435944622729,-73.0352928136739,114,72,651736.657941989,5111878.32235065,-0.823
46.143549933895,-73.0327047333814,114,73,651936.657941986,5111878.32235067,-2.737
46.1435053469552,-73.0301166591987,114,74,652136.657941988,5111878.32235068,-3.382
46.1434607014537,-73.0275285911338,114,75,652336.657941989,5111878.32235069,-1.86
46.1434159973909,-73.0249405291947,114,76,652536.65794199,5111878.32235071,-0.591
46.1432365955343,-73.0145883428562,114,80,653336.657941991,5111878.32235077,-0.08
46.1431915986705,-73.0120003116661,114,81,653536.657941991,5111878.32235078,-0.125
46.1431465432477,-73.0094122866499,114,82,653736.657941992,5111878.3223508,-0.116
46.1431014292661,-73.0068242678156,114,83,653936.657941992,5111878.32235081,-0.136
46.1430562567261,-73.0042362551711,114,84,654136.657941993,5111878.32235083,-0.1
46.1430110256281,-73.0016482487245,114,85,654336.657941996,5111878.32235084,-0.102
46.1429657359724,-72.9990602484838,114,86,654536.657941994,5111878.32235085,-0.124
46.1429203877594,-72.9964722544571,114,87,654736.657941994,5111878.32235087,-0.151
46.1428749809895,-72.9938842666522,114,88,654936.657941997,5111878.32235088,-0.435
46.1428295156631,-72.9912962850773,114,89,655136.657941997,5111878.3223509,-1.315
46.1427839917804,-72.9887083097403,114,90,655336.657941994,5111878.32235091,-2.044
46.142738409342,-72.9861203406492,114,91,655536.657941996,5111878.32235093,-1.446
46.142692768348,-72.9835323778121,114,92,655736.657942,5111878.32235094,-1.233
46.142647068799,-72.980944421237,114,93,655936.657941998,5111878.32235095,-1.404
46.1426013106952,-72.9783564709318,114,94,656136.657941998,5111878.32235097,-1.5
46.1425554940371,-72.9757685269047,114,95,656336.657942,5111878.32235098,-1.462
46.142509618825,-72.9731805891635,114,96,656536.657942001,5111878.322351,-2.051
46.1424636850593,-72.9705926577164,114,97,656736.657942,5111878.32235101,-3.417
46.1424176927403,-72.9680047325712,114,98,656936.657942002,5111878.32235103,-2.754
46.1423716418685,-72.9654168137361,114,99,657136.657942001,5111878.32235104,-2.325
46.1423255324441,-72.962828901219,114,100,657336.657942001,5111878.32235106,-1.69
46.1422793644676,-72.9602409950279,114,101,657536.657942005,5111878.32235107,-1.483
46.1422331379393,-72.9576530951709,114,102,657736.657942002,5111878.32235108,-2.097
46.1421868528597,-72.955065201656,114,103,657936.657942006,5111878.3223511,-4.8
46.142140509229,-72.9524773144911,114,104,658136.657942006,5111878.32235111,-15.238
46.1420941070477,-72.9498894336843,114,105,658336.657942007,5111878.32235113,-15.598
46.142047646316,-72.9473015592436,114,106,658536.657942008,5111878.32235114,-4.933
46.1420011270345,-72.944713691177,114,107,658736.657942005,5111878.32235116,-2.732
46.1419545492035,-72.9421258294925,114,108,658936.657942007,5111878.32235117,-3.234
46.1419079128233,-72.939537974198,114,109,659136.657942009,5111878.32235119,-4.707
46.1418612178944,-72.9369501253017,114,110,659336.657942008,5111878.3223512,-4.269
46.141814464417,-72.9343622828116,114,111,659536.65794201,5111878.32235122,-1.88
46.1417676523916,-72.9317744467355,114,112,659736.65794201,5111878.32235123,-0.964
46.1417207818186,-72.9291866170816,114,113,659936.657942008,5111878.32235124,-0.89
46.1416738526983,-72.9265987938578,114,114,660136.657942012,5111878.32235126,-1.156
46.1416268650311,-72.9240109770722,114,115,660336.657942012,5111878.32235127,-2.639
46.1415798188174,-72.9214231667328,114,116,660536.65794201,5111878.32235129,-4.628
46.1415327140576,-72.9188353628475,114,117,660736.657942013,5111878.3223513,-3.104
46.141485550752,-72.9162475654244,114,118,660936.657942013,5111878.32235132,-1.367
46.1414383289011,-72.9136597744715,114,119,661136.657942014,5111878.32235133,-0.913
46.1413910485051,-72.9110719899967,114,120,661336.657942013,5111878.32235135,-0.925
46.1413437095645,-72.9084842120082,114,121,661536.657942016,5111878.32235136,-1.431
46.1412963120797,-72.9058964405138,114,122,661736.657942017,5111878.32235138,-1.423
46.1412488560511,-72.9033086755217,114,123,661936.657942016,5111878.32235139,-1.197
46.141201341479,-72.9007209170397,114,124,662136.657942014,5111878.3223514,-1.226
46.1411537683637,-72.898133165076,114,125,662336.657942018,5111878.32235142,-1.338
46.1411061367058,-72.8955454196385,114,126,662536.657942016,5111878.32235143,-1.111
